_source,activity,all_lessee,dataset,geometry_geojson,gloid,lease_number,lease_status,objectid_1,primary_lessee,project_latitude,project_longitude,project_name,project_number,purposeclass,total_consideration
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.643046305693, 31.1416544974508], [-105.629245890429, 31.1417345180871], [-105.626115820416, 31.141764505914], [-105.626055790497, 31.1295048305377], [-105.62924590031, 31.1322247724731], [-105.635316077196, 31.1373946483298], [-105.637936141283, 31.1351946863723], [-105.643066307581, 31.1395345576172], [-105.643046305693, 31.1416544974508]]]}",SL970058,SL970058,Processing,1377,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.612405436105, 31.1418644937165], [-105.612395435161, 31.1345346994451], [-105.61278547198, 31.1348646892537], [-105.622605728003, 31.1264648971453], [-105.626055790497, 31.1295048305377], [-105.626115820416, 31.141764505914], [-105.612405436105, 31.1418644937165]]]}",SL970058,SL970058,Processing,1378,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.612405436105, 31.1418644937165], [-105.609225349694, 31.1418745080988], [-105.595485013755, 31.1419045266358], [-105.595454979482, 31.1272348970942], [-105.609805376601, 31.1272148867684], [-105.606865272423, 31.1297248378431], [-105.609125341152, 31.1317447725102], [-105.612395435161, 31.1345346994451], [-105.612405436105, 31.1418644937165]]]}",SL970058,SL970058,Processing,1379,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.651506528546, 31.1721237116569], [-105.650986550422, 31.1723237353205], [-105.643186300046, 31.1723937304366], [-105.643156327756, 31.1706337634148], [-105.643146317829, 31.1649839276281], [-105.651576513595, 31.1649439144485], [-105.651676523036, 31.1720437189827], [-105.651506528546, 31.1721237116569]]]}",SL970058,SL970058,Processing,1380,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.626265835475, 31.1706837724628], [-105.626205839692, 31.1562041376229], [-105.629325933015, 31.1561941162981], [-105.643106288001, 31.1561541293875], [-105.643116306912, 31.1576840833172], [-105.643146317829, 31.1649839276281], [-105.643156327756, 31.1706337634148], [-105.629395925251, 31.1706737434461], [-105.626265835475, 31.1706837724628]]]}",SL970058,SL970058,Processing,1381,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.612585447708, 31.1707337292181], [-105.612455464182, 31.1562541358382], [-105.626205839692, 31.1562041376229], [-105.626265835475, 31.1706837724628], [-105.612585447708, 31.1707337292181]]]}",SL970058,SL970058,Processing,1382,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.612585447708, 31.1707337292181], [-105.609375357567, 31.1707437359384], [-105.595564954833, 31.1707937226383], [-105.595614967638, 31.1562941396189], [-105.609295358997, 31.1562641241007], [-105.612455464182, 31.1562541358382], [-105.612585447708, 31.1707337292181]]]}",SL970058,SL970058,Processing,1383,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.595564954833, 31.1707937226383], [-105.578694484202, 31.1708037093681], [-105.578674542501, 31.1563441139558], [-105.595614967638, 31.1562941396189], [-105.595564954833, 31.1707937226383]]]}",SL970058,SL970058,Processing,1384,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.626205839692, 31.1562041376229], [-105.626115820416, 31.141764505914], [-105.629245890429, 31.1417345180871], [-105.643046305693, 31.1416544974508], [-105.643106288001, 31.1561541293875], [-105.629325933015, 31.1561941162981], [-105.626205839692, 31.1562041376229]]]}",SL970058,SL970058,Processing,1385,"John A. Cowan and John A. Cowan, Jr. ",31.164722,-105.656389,SL970058,P022447,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.354108930299, 31.1275250132779], [-105.337368551892, 31.127545003545], [-105.337358498846, 31.1131853579972], [-105.354138905284, 31.1131953730997], [-105.354123916893, 31.1203601775642], [-105.354108930299, 31.1275250132779]]]}",SL20000019,SL20000019,Processing,1386,Mrs. Raye Dunn ,31.127608,-105.353056,SL20000019,P020514,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.337368551892, 31.127545003545], [-105.320278144934, 31.1275950214878], [-105.32027808295, 31.1132253553357], [-105.337358498846, 31.1131853579972], [-105.337368551892, 31.127545003545]]]}",SL20000019,SL20000019,Processing,1387,Mrs. Raye Dunn ,31.127608,-105.353056,SL20000019,P020514,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.705349707825, 31.4632875073145], [-105.68845923351, 31.4632575802629], [-105.688479230008, 31.4622876074446], [-105.688289146494, 31.4487179954289], [-105.705209620048, 31.4487679214372], [-105.705349707825, 31.4632875073145]]]}",SL20020002,SL20020002,Processing,1388,"West Texas Ranch & Cattle, LLC",31.454444,-105.704722,SL20020002,P020581,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.696939557964, 31.4778571282402], [-105.688579323891, 31.4778471633035], [-105.688539315623, 31.4768071940842], [-105.68845923351, 31.4632575802629], [-105.705349707825, 31.4632875073145], [-105.70543979717, 31.4778770902877], [-105.696939557964, 31.4778571282402]]]}",SL20020002,SL20020002,Processing,1389,"West Texas Ranch & Cattle, LLC",31.454444,-105.704722,SL20020002,P020581,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.074582604063, 31.3963291751182], [-105.074532546342, 31.3816995585879], [-105.083252813503, 31.3816995593548], [-105.083282889997, 31.396299160742], [-105.074582604063, 31.3963291751182]]]}",SL20030007,SL20030007,Processing,1390,,31.132778,-105.064167,SL20030007,P020627,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.047650015002, 31.1470857330523], [-105.047479798628, 31.1328660412271], [-105.064530385965, 31.1328859903843], [-105.064660576104, 31.1470856415631], [-105.047650015002, 31.1470857330523]]]}",SL20030007,SL20030007,Processing,1391,,31.132778,-105.064167,SL20030007,P020627,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.494002478042, 30.9910685746532], [-105.489392293461, 30.9863686884381], [-105.516532884731, 30.9666491433755], [-105.516632878901, 30.9674991010472], [-105.516662911377, 30.967869115899], [-105.516622895923, 30.9683591161651], [-105.516682871943, 30.9689490779366], [-105.51687290066, 30.9694490728563], [-105.517482937586, 30.9701990761161], [-105.518092919715, 30.9710090259417], [-105.51847298164, 30.9717290163103], [-105.518852970802, 30.9721990100464], [-105.519212984127, 30.9724489935464], [-105.519772974112, 30.9726690006983], [-105.520183023598, 30.972938986481], [-105.520423015713, 30.9733189877426], [-105.494822479997, 30.9918985948701], [-105.494002478042, 30.9910685746532]]]}",SL20040013,SL20040013,Processing,1392,,30.977778,-105.513333,SL20040013,P020667,Agricultural (SL),
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.4826320703, 30.9816487861895], [-105.475971915868, 30.9863286870364], [-105.471821800765, 30.9820887560344], [-105.471591765576, 30.9818487427682], [-105.470641731587, 30.9808787948015], [-105.471901789452, 30.979948789468], [-105.497302360187, 30.9616292527734], [-105.498402397558, 30.9627992364553], [-105.498832425576, 30.9632992373887], [-105.499042446299, 30.9636592230367], [-105.499192451477, 30.964069235786], [-105.499452448175, 30.9647591793762], [-105.500072456401, 30.9659891796873], [-105.500432484099, 30.9666491741866], [-105.500752489156, 30.9670291550385], [-105.501072480738, 30.9672891501874], [-105.501392487592, 30.9674991372499], [-105.501802531688, 30.9676991126883], [-105.4826320703, 30.9816487861895]]]}",SL20040013,SL20040013,Processing,1393,,30.977778,-105.513333,SL20040013,P020667,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6770091887965, 26.3124724692619], [-98.6785935384799, 26.3038005082137], [-98.6786085744811, 26.3061261468291], [-98.6801116419027, 26.3072004579414], [-98.679184806905, 26.3133144227629], [-98.6770091887965, 26.3124724692619]]]}",SL20060031,SL20060031,Processing,1394,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6679238696597, 26.308983198824], [-98.6723044529387, 26.2853223862776], [-98.6762889726023, 26.2635048718149], [-98.6805083981193, 26.264261114792], [-98.6804090282792, 26.2650152672221], [-98.6855448737267, 26.2657317529677], [-98.6801132912096, 26.2954803979761], [-98.6785421476591, 26.2958523000191], [-98.6785935384799, 26.3038005082137], [-98.6770091887965, 26.3124724692619], [-98.6679238696597, 26.308983198824]]]}",SL20060031,SL20060031,Processing,1395,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6537789379071, 26.2881553899857], [-98.6547026934801, 26.2831627933019], [-98.661505624347, 26.2841698626325], [-98.6615429143127, 26.2836128497858], [-98.6627798989505, 26.2862796448317], [-98.6631865258555, 26.2839726317872], [-98.6719516701536, 26.2852701823595], [-98.6723044529387, 26.2853223862776], [-98.6679238696597, 26.308983198824], [-98.6648218279818, 26.3078320224295], [-98.664686359342, 26.3077839838558], [-98.664551833035, 26.3077339312727], [-98.6644181951617, 26.3076818678986], [-98.6642856002325, 26.307627794536], [-98.6641539970434, 26.3075717087663], [-98.6640234367983, 26.3075136597085], [-98.6638939168024, 26.3074536449436], [-98.663765592464, 26.3073916660793], [-98.663638411681, 26.3073277714289], [-98.6635124220641, 26.3072620052795], [-98.6633876263082, 26.3071942766316], [-98.663264125923, 26.3071247231843], [-98.6631419209083, 26.3070533006439], [-98.6630210588751, 26.3069800541027], [-98.6629015416198, 26.3069049835571], [-98.6635306318132, 26.3035543378873], [-98.6634454230153, 26.3034766132591], [-98.6610042682987, 26.3014935481698], [-98.6611059737585, 26.3013148570289], [-98.6585954933565, 26.2996688632655], [-98.6599387756419, 26.2924537288885], [-98.6593153187836, 26.2923557640496], [-98.6597179526771, 26.2906692083871], [-98.6598254019648, 26.2907303642223], [-98.6609215056132, 26.2872306237109], [-98.6611642079451, 26.2859282536564], [-98.6570017176508, 26.2853068777336], [-98.6564311535964, 26.2885821395712], [-98.6537789379071, 26.2881553899857]]]}",SL20060031,SL20060031,Processing,1396,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6785935384799, 26.3038005082137], [-98.6785421476591, 26.2958523000191], [-98.6801132912096, 26.2954803979761], [-98.6785935384799, 26.3038005082137]]]}",SL20060031,SL20060031,Processing,1397,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6801132912096, 26.2954803979761], [-98.6855448737267, 26.2657317529677], [-98.6857902952589, 26.2657659822408], [-98.6869216119682, 26.2658052043949], [-98.6877615349622, 26.2659829457008], [-98.6888101581563, 26.266085778269], [-98.6893107659079, 26.2662725720472], [-98.689512331688, 26.2659532904832], [-98.6913341986275, 26.2662304854728], [-98.6930681654165, 26.2665009147077], [-98.6967615887071, 26.2672598810847], [-98.6987106894302, 26.2677842823594], [-98.6990083147586, 26.2678244213541], [-98.6972359800255, 26.2775217344336], [-98.6966429742587, 26.2764523018835], [-98.6961957354181, 26.2759914449463], [-98.6956324198697, 26.2754229998727], [-98.695082922207, 26.2750820835706], [-98.6944312771134, 26.2761244955919], [-98.6947402275026, 26.2766378691346], [-98.6951212380489, 26.2769819375712], [-98.6955091790976, 26.2773472633434], [-98.6956131240574, 26.2778076960459], [-98.6955450075044, 26.2781911892131], [-98.695149334656, 26.2787669731022], [-98.6949913560318, 26.27927601199], [-98.6942732850145, 26.2804854354526], [-98.6929669198941, 26.2802433500803], [-98.693471890763, 26.2775886692919], [-98.6916120655112, 26.277310186874], [-98.6914203982672, 26.2778401811129], [-98.6913820051703, 26.2782045537183], [-98.6912575256214, 26.2787352720219], [-98.6910644552089, 26.2793715891838], [-98.6911226444798, 26.2800562477384], [-98.691457719674, 26.2820207738534], [-98.6915529231278, 26.2827628113441], [-98.6915908931183, 26.2830672538652], [-98.6916068543842, 26.2834474192807], [-98.6915813952308, 26.2837891816865], [-98.6915689023601, 26.283928608912], [-98.6913197240733, 26.2837017583859], [-98.690909716808, 26.2859916824836], [-98.6908697920835, 26.2866185670356], [-98.6908516506063, 26.2866123983206], [-98.690864476752, 26.2867022372979], [-98.6907097599106, 26.2891315682393], [-98.691382084222, 26.2903268106605], [-98.6923511930388, 26.2920496191664], [-98.6923773825226, 26.2920961767192], [-98.6900921106606, 26.2929122106117], [-98.6901421459236, 26.293106075895], [-98.6801132912096, 26.2954803979761]]]}",SL20060031,SL20060031,Processing,1398,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.691382084222, 26.2903268106605], [-98.6907097599106, 26.2891315682393], [-98.690864476752, 26.2867022372979], [-98.691382084222, 26.2903268106605]]]}",SL20060031,SL20060031,Processing,1399,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6547026934801, 26.2831627933019], [-98.6537789379071, 26.2881553899857], [-98.6531908477216, 26.2880607269203], [-98.6535669507714, 26.2859521184023], [-98.6485031196671, 26.2851676051963], [-98.6493164067146, 26.2808521267267], [-98.6513179600672, 26.2811711119777], [-98.6510698885048, 26.282624834135], [-98.6547026934801, 26.2831627933019]]]}",SL20060031,SL20060031,Processing,1400,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.6908697920835, 26.2866185670356], [-98.690909716808, 26.2859916824836], [-98.6913197240733, 26.2837017583859], [-98.6915689023601, 26.283928608912], [-98.6914829578419, 26.284890143732], [-98.6915176813209, 26.2854415519121], [-98.691844652813, 26.2861100742235], [-98.6919228475652, 26.2865479380886], [-98.6921262081792, 26.2870441793879], [-98.6908697920835, 26.2866185670356]]]}",SL20060031,SL20060031,Processing,1401,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
glo_upland_leases,Farming ; Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.7000648287541, 26.2847239096148], [-98.7000751450068, 26.2855268813997], [-98.7000111625007, 26.2857153876375], [-98.6997216202133, 26.2857788278571], [-98.6993155897897, 26.2857373008788], [-98.6987011304573, 26.2855106874636], [-98.698080311951, 26.2853902026077], [-98.6974388762105, 26.2851309879049], [-98.6969969931257, 26.2848005232345], [-98.6959972580459, 26.2842979432171], [-98.6963428201728, 26.2824079331956], [-98.6967059048376, 26.2825184923811], [-98.6972885620124, 26.2822261374331], [-98.6993575878259, 26.2834690035245], [-98.6996089310525, 26.2836207253902], [-98.699647610712, 26.2836594203905], [-98.6996699068974, 26.2836816714998], [-98.6996898809377, 26.2837416703795], [-98.6997198990412, 26.283821676355], [-98.6997498803138, 26.2839316905219], [-98.699789903853, 26.284061664149], [-98.6998399121666, 26.2841616890535], [-98.6998698709813, 26.2842616840706], [-98.6999098801474, 26.2843616492003], [-98.6999998778641, 26.2845516683272], [-98.7000648287541, 26.2847239096148]]]}",SL20060031,SL20060031,Processing,1402,"Tex Mex Cattle Company, Inc. and Chapotal Farms",26.30963457,-98.67862585,SL20060031,P020767,Agricultural (SL),
